DateBag;Site;ID;Week;Station;TreatmentNr;DateSorting;SorterID;SpeciesTreatmentNr;Species;NbSeedStart;SeedsCount;DamagedSeedsCount;SignsPredation;Notes;
21.08.2024;WAL;MD&EP;1;5;2;13.09.2024;SG;1;Fagus sylvatica;5;5;;;;
21.08.2024;WAL;MD&EP;1;5;2;13.09.2024;SG;1;Abies alba;25;25;;;;
21.08.2024;WAL;MD&EP;1;5;2;13.09.2024;SG;1;Picea abies;120;118;;;;
21.08.2024;WAL;EP;1;6;1;10.03.2024;CT;1;Abies alba;25;25;0;;1/2 of  6_1;
21.08.2024;WAL;EP;1;6;1;10.03.2024;CT;1;Fagus sylvatica;5;5;0;;1/2 of  6_1;
21.08.2024;WAL;EP;1;6;1;10.03.2024;CT;1;Picea abies;120;120;0;;1/2 of  6_1;
21.08.2024;WAL;EP;1;6;2;10.03.2024;CT;1;Abies alba;25;24;0;;2/2 of  6_1;
21.08.2024;WAL;EP;1;6;2;10.03.2024;CT;1;Fagus sylvatica;5;5;0;;2/2 of  6_1;
21.08.2024;WAL;EP;1;6;2;10.03.2024;CT;1;Picea abies;120;122;0;;2/2 of  6_1;
21.08.2024;WAL;MD&EP;1;7;1;13.09.2024;SG;1;Fagus sylvatica;5;5;;;;
21.08.2024;WAL;MD&EP;1;7;1;13.09.2024;SG;1;Abies alba;25;24;;;;
21.08.2024;WAL;MD&EP;1;7;1;13.09.2024;SG;1;Picea abies;120;119;;;;
21.08.2024;WAL;MD;1;7;2;18.09.2024;MD;1;Fagus sylvatica;5;5;;;Presence of animal dejection;
21.08.2024;WAL;MD;1;7;2;18.09.2024;MD;1;Abies alba;25;25;;;;
21.08.2024;WAL;MD;1;7;2;18.09.2024;MD;1;Picea abies;120;117;1;Hole;;
21.08.2024;WAL;EP;1;8;1;18.09.2024;MD;1;Fagus sylvatica;5;5;;;1 bee? Found;
21.08.2024;WAL;EP;1;8;1;18.09.2024;MD;1;Abies alba;25;25;;;1 bee? Found;
21.08.2024;WAL;EP;1;8;1;18.09.2024;MD;1;Picea abies;120;119;1;Crack;1 bee? Found;
21.08.2024;WAL;MD;1;8;2;18.09.2024;MD;1;Fagus sylvatica;5;5;;;ants;
21.08.2024;WAL;MD;1;8;2;18.09.2024;MD;1;Abies alba;25;25;;;ants;
21.08.2024;WAL;MD;1;8;2;18.09.2024;MD;1;Picea abies;120;119;;;ants;
21.08.2024;WAL;MD;1;9;1;18.09.2024;MD;1;Fagus sylvatica;5;5;;;ants;
21.08.2024;WAL;MD;1;9;1;18.09.2024;MD;1;Abies alba;25;25;;;ants;
21.08.2024;WAL;MD;1;9;1;18.09.2024;MD;1;Picea abies;120;116;3;Hole;ants;
21.08.2024;WAL;MD;1;9;2;18.09.2024;MD;1;Fagus sylvatica;5;5;;;ants;
21.08.2024;WAL;MD;1;9;2;18.09.2024;MD;1;Abies alba;25;25;;;ants;
21.08.2024;WAL;MD;1;9;2;18.09.2024;MD;1;Picea abies;120;120;;;ants;
21.08.2024;WAL;EP;1;10;1;18.09.2024;MD;1;Fagus sylvatica;5;5;;;;
21.08.2024;WAL;EP;1;10;1;18.09.2024;MD;1;Abies alba;25;25;;;;
21.08.2024;WAL;EP;1;10;1;18.09.2024;MD;1;Picea abies;120;120;;;;
21.08.2024;WAL;EP;1;10;2;18.09.2024;MD;1;Fagus sylvatica;5;5;;;;
21.08.2024;WAL;EP;1;10;2;18.09.2024;MD;1;Abies alba;25;25;;;;
21.08.2024;WAL;EP;1;10;2;18.09.2024;MD;1;Picea abies;120;120;;;;
28.08.2024;WAL;MD&SG;2;1;1;25.09.2024;SG;1;Fagus sylvatica;5;5;;;;
28.08.2024;WAL;MD&SG;2;1;1;25.09.2024;SG;1;Abies alba;25;25;;;;
28.08.2024;WAL;MD&SG;2;1;1;25.09.2024;SG;1;Picea abies;120;120;;;;
28.08.2024;WAL;MD&SG;2;1;2;25.09.2024;SG;1;Fagus sylvatica;5;5;;;;
28.08.2024;WAL;MD&SG;2;1;2;25.09.2024;SG;1;Abies alba;25;25;;;;
28.08.2024;WAL;MD&SG;2;1;2;25.09.2024;SG;1;Picea abies;120;118;;;6 coats;
28.08.2024;WAL;MD&SG;2;2;1;25.09.2024;SG;1;Fagus sylvatica;5;5;;;;
28.08.2024;WAL;MD&SG;2;2;1;25.09.2024;SG;1;Abies alba;25;24;;;1 coat;
28.08.2024;WAL;MD&SG;2;2;1;25.09.2024;SG;1;Picea abies;120;88;;;29 half eaten;
28.08.2024;WAL;MD&SG;2;2;2;25.09.2024;SG;1;Fagus sylvatica;5;5;;;;
28.08.2024;WAL;MD&SG;2;2;2;25.09.2024;SG;1;Abies alba;25;25;;;;
28.08.2024;WAL;MD&SG;2;2;2;25.09.2024;SG;1;Picea abies;120;120;;;5 coats;
28.08.2024;WAL;MD&SG;2;3;1;25.09.2024;SG;1;Fagus sylvatica;5;5;;;;
28.08.2024;WAL;MD&SG;2;3;1;25.09.2024;SG;1;Abies alba;25;25;;;;
28.08.2024;WAL;MD&SG;2;3;1;25.09.2024;SG;1;Picea abies;120;120;;;8 coats;
28.08.2024;WAL;MD&SG;2;3;2;25.09.2024;SG;1;Fagus sylvatica;5;5;;;;
28.08.2024;WAL;MD&SG;2;3;2;25.09.2024;SG;1;Abies alba;25;24;;;;
28.08.2024;WAL;MD&SG;2;3;2;25.09.2024;SG;1;Picea abies;120;130;;;;
28.08.2024;WAL;MD&SG;2;4;1;25.09.2024;SG;1;Fagus sylvatica;5;0;;;;
28.08.2024;WAL;MD&SG;2;4;1;25.09.2024;SG;1;Abies alba;25;25;;;;
28.08.2024;WAL;MD&SG;2;4;1;25.09.2024;SG;1;Picea abies;120;7;;;1 coat+ 24 half eaten;
28.08.2024;WAL;MD&SG;2;4;2;25.09.2024;SG;1;Fagus sylvatica;5;5;;;;
28.08.2024;WAL;MD&SG;2;4;2;25.09.2024;SG;1;Abies alba;25;25;;;;
28.08.2024;WAL;MD&SG;2;4;2;25.09.2024;SG;1;Picea abies;120;119;;;1 coat ;
28.08.2024;WAL;MD&SG;2;5;1;25.09.2024;SG;1;Fagus sylvatica;5;0;;;;
28.08.2024;WAL;MD&SG;2;5;1;25.09.2024;SG;1;Abies alba;25;0;;;;
28.08.2024;WAL;MD&SG;2;5;1;25.09.2024;SG;1;Picea abies;120;0;;;;
28.08.2024;WAL;MD&SG;2;5;2;25.09.2024;SG;1;Fagus sylvatica;5;5;;;;
28.08.2024;WAL;MD&SG;2;5;2;25.09.2024;SG;1;Abies alba;25;25;;;;
28.08.2024;WAL;MD&SG;2;5;2;25.09.2024;SG;1;Picea abies;120;120;;;;
28.08.2024;WAL;MD&SG;2;6;1;01.10.2024;SG;1;Fagus sylvatica;5;0;;;;
28.08.2024;WAL;MD&SG;2;6;1;01.10.2024;SG;1;Abies alba;25;0;;;;
28.08.2024;WAL;MD&SG;2;6;1;01.10.2024;SG;1;Picea abies;120;1;;;;
28.08.2024;WAL;MD&SG;2;6;2;01.10.2024;SG;1;Fagus sylvatica;5;5;;;;
28.08.2024;WAL;MD&SG;2;6;2;01.10.2024;SG;1;Abies alba;25;25;;;;
28.08.2024;WAL;MD&SG;2;6;2;01.10.2024;SG;1;Picea abies;120;120;;;;
28.08.2024;WAL;MD&SG;2;7;1;01.10.2024;SG;1;Fagus sylvatica;5;5;;;;
28.08.2024;WAL;MD&SG;2;7;1;01.10.2024;SG;1;Abies alba;25;25;;;;
28.08.2024;WAL;MD&SG;2;7;1;01.10.2024;SG;1;Picea abies;120;118;;;;
28.08.2024;WAL;MD&SG;2;7;2;01.10.2024;SG;1;Fagus sylvatica;5;5;;;;
28.08.2024;WAL;MD&SG;2;7;2;01.10.2024;SG;1;Abies alba;25;25;;;;
28.08.2024;WAL;MD&SG;2;7;2;01.10.2024;SG;1;Picea abies;120;116;;;4 coats;
28.08.2024;WAL;MD&SG;2;8;1;01.10.2024;SG;1;Fagus sylvatica;5;5;;;;
28.08.2024;WAL;MD&SG;2;8;1;01.10.2024;SG;1;Abies alba;25;25;;;;
28.08.2024;WAL;MD&SG;2;8;1;01.10.2024;SG;1;Picea abies;120;119;;;;
28.08.2024;WAL;MD&SG;2;8;2;01.10.2024;SG;1;Fagus sylvatica;5;5;;;;
28.08.2024;WAL;MD&SG;2;8;2;01.10.2024;SG;1;Abies alba;25;25;;;;
28.08.2024;WAL;MD&SG;2;8;2;01.10.2024;SG;1;Picea abies;120;120;;;+119;
28.08.2024;WAL;MD&SG;2;9;1;01.10.2024;SG;1;Fagus sylvatica;5;5;;;;
28.08.2024;WAL;MD&SG;2;9;1;01.10.2024;SG;1;Abies alba;25;25;;;;
28.08.2024;WAL;MD&SG;2;9;1;01.10.2024;SG;1;Picea abies;120;120;;;;
28.08.2024;WAL;MD&SG;2;9;2;01.10.2024;SG;1;Fagus sylvatica;5;5;;;;
28.08.2024;WAL;MD&SG;2;9;2;01.10.2024;SG;1;Abies alba;25;25;;;;
28.08.2024;WAL;MD&SG;2;9;2;01.10.2024;SG;1;Picea abies;120;120;;;2 coats;
28.08.2024;WAL;MD&SG;2;10;1;01.10.2024;SG;1;Fagus sylvatica;5;5;;;;
28.08.2024;WAL;MD&SG;2;10;1;01.10.2024;SG;1;Abies alba;25;25;;;;
28.08.2024;WAL;MD&SG;2;10;1;01.10.2024;SG;1;Picea abies;120;120;;;;
28.08.2024;WAL;MD&SG;2;10;2;01.10.2024;SG;1;Fagus sylvatica;5;5;;;;
28.08.2024;WAL;MD&SG;2;10;2;01.10.2024;SG;1;Abies alba;25;25;;;;
28.08.2024;WAL;MD&SG;2;10;2;01.10.2024;SG;1;Picea abies;120;120;;;;
04.09.1924;WAL;SG;3;1;1;26.09.1924;FL;1;Fagus sylvatica;5;0;;;dead ants;
04.09.1924;WAL;SG;3;1;1;26.09.1924;FL;1;Abies alba;25;19;;;dead ants;
04.09.1924;WAL;SG;3;1;1;26.09.1924;FL;1;Picea abies;120;93;76;;dead ants;
04.09.1924;WAL;SG;3;1;2;26.09.1924;FL;1;Fagus sylvatica;5;5;;;;
04.09.1924;WAL;SG;3;1;2;26.09.1924;FL;1;Abies alba;25;25;;;;
04.09.1924;WAL;SG;3;1;2;26.09.1924;FL;1;Picea abies;120;120;;;;
04.09.1924;WAL;MD;3;2;1;26.09.1924;FL;1;Fagus sylvatica;5;0;;;;
04.09.1924;WAL;MD;3;2;1;26.09.1924;FL;1;Abies alba;25;20;20;Hole and Crack;;
04.09.1924;WAL;MD;3;2;1;26.09.1924;FL;1;Picea abies;120;115;115;Hole and Crack;;
04.09.2024;WAL;SG;3;2;2;26.09.2024;JK;1;Abies alba;25;25;;;week?  Lots of ants;
04.09.2024;WAL;SG;3;2;2;26.09.2024;JK;1;Fagus sylvatica;5;5;;;;
04.09.2024;WAL;SG;3;2;2;26.09.2024;JK;1;Picea abies;120;119;;;;
04.09.1924;WAL;SG;3;3;1;26.09.1924;FL;1;Fagus sylvatica;5;0;;;dead ants;
04.09.1924;WAL;SG;3;3;1;26.09.1924;FL;1;Abies alba;25;6;6;Hole and Crack;dead ants;
04.09.1924;WAL;SG;3;3;1;26.09.1924;FL;1;Picea abies;120;44;42;Hole and Crack;dead ants;
04.09.1924;WAL;EP;3;3;2;26.09.1924;FL;1;Fagus sylvatica;5;5;1;Hole;;
04.09.1924;WAL;EP;3;3;2;26.09.1924;FL;1;Abies alba;25;25;;;;
04.09.1924;WAL;EP;3;3;2;26.09.1924;FL;1;Picea abies;120;118;1;Crack;;
04.09.1924;WAL;SG;3;4;1;26.09.1924;FL;1;Fagus sylvatica;5;0;;;;
04.09.1924;WAL;SG;3;4;1;26.09.1924;FL;1;Abies alba;25;2;;;;
04.09.1924;WAL;SG;3;4;1;26.09.1924;FL;1;Picea abies;120;17;17;;;
04.09.1924;WAL;MD;3;4;2;26.09.1924;FL;1;Fagus sylvatica;5;5;;;;
04.09.1924;WAL;MD;3;4;2;26.09.1924;FL;1;Abies alba;25;25;;;;
04.09.1924;WAL;MD;3;4;2;26.09.1924;FL;1;Picea abies;120;117;1;Hole;;
04.09.1924;WAL;MD;3;5;1;26.09.1924;FL;1;Fagus sylvatica;5;0;;;;
04.09.1924;WAL;MD;3;5;1;26.09.1924;FL;1;Abies alba;25;13;13;Hole and Crack;;
04.09.1924;WAL;MD;3;5;1;26.09.1924;FL;1;Picea abies;120;106;106;Hole and Crack;;
04.09.1924;WAL;SG;3;5;2;26.09.1924;FL;1;Fagus sylvatica;5;5;;;;
04.09.1924;WAL;SG;3;5;2;26.09.1924;FL;1;Abies alba;25;26;;;there seems to be a mistake, since there are more seeds than before ;
04.09.1924;WAL;SG;3;5;2;26.09.1924;FL;1;Picea abies;120;120;;;;
04.09.2024;WAL;EP;3;6;1;26.09.2024;JK;1;Abies alba;25;1;;;week?;
04.09.2024;WAL;EP;3;6;1;26.09.2024;JK;1;Fagus sylvatica;5;0;;;;
04.09.2024;WAL;EP;3;6;1;26.09.2024;JK;1;Picea abies;120;0;;;;
04.09.1924;WAL;MD;3;6;2;26.09.1924;FL;1;Fagus sylvatica;5;5;1;Crack;;
04.09.1924;WAL;MD;3;6;2;26.09.1924;FL;1;Abies alba;25;25;;;;
04.09.1924;WAL;MD;3;6;2;26.09.1924;FL;1;Picea abies;120;120;1;Hole;dead ants;
04.09.1924;WAL;MD;3;7;1;26.09.1924;FL;1;Fagus sylvatica;5;0;;;dead ant;
04.09.1924;WAL;MD;3;7;1;26.09.1924;FL;1;Abies alba;25;9;9;Hole and Crack;dead ant;
04.09.1924;WAL;MD;3;7;1;26.09.1924;FL;1;Picea abies;120;120;119;Hole and Crack;dead ant;
04.09.1924;WAL;SG;3;7;2;26.09.1924;FL;1;Fagus sylvatica;5;5;1;Crack;;
04.09.1924;WAL;SG;3;7;2;26.09.1924;FL;1;Abies alba;25;25;;;;
04.09.1924;WAL;SG;3;7;2;26.09.1924;FL;1;Picea abies;120;120;2;Hole;dead ants;
04.09.2024;WAL;MD&SG;3;8;1;26.09.2024;JK;1;Abies alba;25;1;1;Crack;week?;
04.09.2024;WAL;MD&SG;3;8;1;26.09.2024;JK;1;Fagus sylvatica;5;0;;;;
04.09.2024;WAL;MD&SG;3;8;1;26.09.2024;JK;1;Picea abies;120;13;;;;
04.09.1924;WAL;SG;3;8;2;26.09.1924;FL;1;Fagus sylvatica;5;5;;;dead ants;
04.09.1924;WAL;SG;3;8;2;26.09.1924;FL;1;Abies alba;25;25;;;dead ants;
04.09.1924;WAL;SG;3;8;2;26.09.1924;FL;1;Picea abies;120;120;;;dead ants;
04.09.2024;WAL;MD;3;9;1;26.09.2024;JK;1;Abies alba;25;2;;;week?;
04.09.2024;WAL;MD;3;9;1;26.09.2024;JK;1;Fagus sylvatica;5;0;;;;
04.09.2024;WAL;MD;3;9;1;26.09.2024;JK;1;Picea abies;120;8;;;;
04.09.1924;WAL;SG;3;9;2;26.09.1924;FL;1;Fagus sylvatica;5;5;;;;
04.09.1924;WAL;SG;3;9;2;26.09.1924;FL;1;Abies alba;25;24;;;dead ants;
04.09.1924;WAL;SG;3;9;2;26.09.1924;FL;1;Picea abies;120;120;2;Hole;dead ants;
04.09.1924;WAL;SG;3;10;1;26.09.1924;FL;1;Fagus sylvatica;5;0;;;dead ants;
04.09.1924;WAL;SG;3;10;1;26.09.1924;FL;1;Abies alba;25;6;6;Hole and Crack;dead ants;
04.09.1924;WAL;SG;3;10;1;26.09.1924;FL;1;Picea abies;120;103;102;Hole and Crack;dead ants;
04.09.1924;WAL;SG;3;10;2;26.09.1924;FL;1;Fagus sylvatica;5;5;1;Hole;dead ant;
04.09.1924;WAL;SG;3;10;2;26.09.1924;FL;1;Abies alba;25;25;;;;
04.09.1924;WAL;SG;3;10;2;26.09.1924;FL;1;Picea abies;120;120;2;Hole;dead ant;
